date,iso_code,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,daily_vaccinations_per_million,people_fully_vaccinated_per_hundred
2021-06-28,ROU,8916725.0,4702086.0,4503114.0,36210.0,22845.0,46.35,1188.0,23.41
2021-06-29,ROU,8937289.0,4711630.0,4519003.0,20564.0,22390.0,46.46,1164.0,23.49
2021-06-30,ROU,8958089.0,4721607.0,4534978.0,20800.0,21635.0,46.57,1125.0,23.57
2021-07-01,ROU,8977086.0,4731279.0,4549454.0,18997.0,21710.0,46.66,1129.0,23.65
2021-07-02,ROU,,,,,20538.0,,1068.0,
2021-07-03,ROU,8997613.0,4733462.0,4579704.0,,19366.0,46.77,1007.0,23.81
2021-07-04,ROU,9025715.0,4755418.0,4588099.0,28102.0,20743.0,46.92,1078.0,23.85
2021-07-05,ROU,9042170.0,4764631.0,4599800.0,16455.0,17921.0,47.0,932.0,23.91
2021-01-04,SVK,0.0,0.0,,,,0.0,,
2021-01-05,SVK,425.0,425.0,,425.0,425.0,0.01,78.0,
2021-01-06,SVK,6618.0,6618.0,,6193.0,3309.0,0.12,606.0,
2021-01-07,SVK,13707.0,13707.0,,7089.0,4569.0,0.25,837.0,
2021-01-08,SVK,20742.0,20742.0,,7035.0,5186.0,0.38,950.0,
2021-01-09,SVK,22351.0,22351.0,,1609.0,4470.0,0.41,819.0,
2021-01-10,SVK,25396.0,25396.0,,3045.0,4233.0,0.47,775.0,
2021-01-11,SVK,29451.0,29451.0,,4055.0,4207.0,0.54,771.0,
2021-01-12,SVK,40131.0,40131.0,,10680.0,5672.0,0.74,1039.0,
2021-01-13,SVK,46887.0,46887.0,,6756.0,5753.0,0.86,1054.0,
2021-01-14,SVK,54349.0,54349.0,,7462.0,5806.0,1.0,1063.0,
2021-01-15,SVK,62197.0,62197.0,,7848.0,5922.0,1.14,1085.0,
2021-01-16,SVK,63439.0,63439.0,,1242.0,5870.0,1.16,1075.0,
2021-01-17,SVK,63493.0,63493.0,,54.0,5442.0,1.16,997.0,
2021-01-18,SVK,72025.0,71341.0,684.0,8532.0,6082.0,1.32,1114.0,0.01
2021-01-19,SVK,80102.0,78957.0,1145.0,8077.0,5710.0,1.47,1046.0,0.02
2021-01-20,SVK,87984.0,85975.0,2009.0,7882.0,5871.0,1.61,1075.0,0.04
2021-01-21,SVK,95303.0,92646.0,2657.0,7319.0,5851.0,1.75,1072.0,0.05
2021-01-22,SVK,102073.0,99283.0,2790.0,6770.0,5697.0,1.87,1043.0,0.05
2021-01-23,SVK,102349.0,99559.0,2790.0,276.0,5559.0,1.87,1018.0,0.05
2021-01-24,SVK,102349.0,99559.0,2790.0,0.0,5551.0,1.87,1017.0,0.05
2021-01-25,SVK,111310.0,106227.0,5083.0,8961.0,5612.0,2.04,1028.0,0.09
2021-01-26,SVK,118538.0,113199.0,5339.0,7228.0,5491.0,2.17,1006.0,0.1
2021-01-27,SVK,125601.0,119990.0,5611.0,7063.0,5374.0,2.3,984.0,0.1
2021-01-28,SVK,135473.0,128340.0,7133.0,9872.0,5739.0,2.48,1051.0,0.13
2021-01-29,SVK,147272.0,137805.0,9467.0,11799.0,6457.0,2.7,1183.0,0.17
2021-01-30,SVK,148664.0,139194.0,9470.0,1392.0,6616.0,2.72,1212.0,0.17
2021-01-31,SVK,148945.0,139307.0,9638.0,281.0,6657.0,2.73,1219.0,0.18
2021-02-01,SVK,160705.0,148158.0,12547.0,11760.0,7056.0,2.94,1292.0,0.23
2021-02-02,SVK,172914.0,156922.0,15992.0,12209.0,7768.0,3.17,1423.0,0.29
2021-02-03,SVK,184619.0,166295.0,18324.0,11705.0,8431.0,3.38,1544.0,0.34
2021-02-04,SVK,199040.0,175120.0,23920.0,14421.0,9081.0,3.65,1663.0,0.44
2021-02-05,SVK,214085.0,183500.0,30585.0,15045.0,9545.0,3.92,1748.0,0.56
2021-02-06,SVK,216869.0,185588.0,31281.0,2784.0,9744.0,3.97,1785.0,0.57
2021-02-07,SVK,217049.0,185768.0,31281.0,180.0,9729.0,3.98,1782.0,0.57
2021-02-08,SVK,228331.0,193164.0,35167.0,11282.0,9661.0,4.18,1770.0,0.64
2021-02-09,SVK,243190.0,200483.0,42707.0,14859.0,10039.0,4.45,1839.0,0.78
2021-02-10,SVK,256149.0,206828.0,49321.0,12959.0,10219.0,4.69,1872.0,0.9
2021-02-11,SVK,269939.0,214017.0,55922.0,13790.0,10128.0,4.94,1855.0,1.02
2021-02-12,SVK,284027.0,221712.0,62315.0,14088.0,9992.0,5.2,1830.0,1.14
2021-02-13,SVK,288336.0,225602.0,62734.0,4309.0,10210.0,5.28,1870.0,1.15
2021-02-14,SVK,299144.0,236205.0,62939.0,10808.0,11728.0,5.48,2148.0,1.15
2021-02-15,SVK,312667.0,242931.0,69736.0,13523.0,12048.0,5.73,2207.0,1.28
2021-02-16,SVK,323999.0,247915.0,76084.0,11332.0,11544.0,5.93,2114.0,1.39
2021-02-17,SVK,335617.0,253475.0,82142.0,11618.0,11353.0,6.15,2079.0,1.5
2021-02-18,SVK,346808.0,258069.0,88739.0,11191.0,10981.0,6.35,2011.0,1.63
2021-02-19,SVK,359985.0,264402.0,95583.0,13177.0,10851.0,6.59,1987.0,1.75
2021-02-20,SVK,366628.0,270762.0,95866.0,6643.0,11185.0,6.72,2049.0,1.76
2021-02-21,SVK,372944.0,277078.0,95866.0,6316.0,10543.0,6.83,1931.0,1.76
2021-02-22,SVK,385460.0,282704.0,102756.0,12516.0,10399.0,7.06,1905.0,1.88
2021-02-23,SVK,398172.0,288855.0,109317.0,12712.0,10596.0,7.29,1941.0,2.0
2021-02-24,SVK,411140.0,295003.0,116137.0,12968.0,10789.0,7.53,1976.0,2.13
2021-02-25,SVK,422221.0,298225.0,123996.0,11081.0,10773.0,7.73,1973.0,2.27
2021-02-26,SVK,435205.0,302146.0,133059.0,12984.0,10746.0,7.97,1968.0,2.44
2021-02-27,SVK,443413.0,309470.0,133943.0,8208.0,10969.0,8.12,2009.0,2.45
2021-02-28,SVK,448979.0,315036.0,133943.0,5566.0,10862.0,8.22,1990.0,2.45
2021-03-01,SVK,464116.0,320968.0,143148.0,15137.0,11237.0,8.5,2058.0,2.62
2021-03-02,SVK,479388.0,326558.0,152830.0,15272.0,11602.0,8.78,2125.0,2.8
2021-03-03,SVK,492888.0,330879.0,162009.0,13500.0,11678.0,9.03,2139.0,2.97
2021-03-04,SVK,506053.0,335294.0,170759.0,13165.0,11976.0,9.27,2194.0,3.13
2021-03-05,SVK,519046.0,340983.0,178063.0,12993.0,11977.0,9.51,2194.0,3.26
2021-03-06,SVK,536451.0,356557.0,179894.0,17405.0,13291.0,9.83,2434.0,3.29
2021-03-07,SVK,546075.0,365989.0,180086.0,9624.0,13871.0,10.0,2541.0,3.3
2021-03-08,SVK,559876.0,371134.0,188742.0,13801.0,13680.0,10.25,2506.0,3.46
2021-03-09,SVK,570266.0,374420.0,195846.0,10390.0,12983.0,10.45,2378.0,3.59
2021-03-10,SVK,580720.0,378353.0,202367.0,10454.0,12547.0,10.64,2298.0,3.71
2021-03-11,SVK,599095.0,389749.0,209346.0,18375.0,13292.0,10.97,2435.0,3.83
2021-03-12,SVK,619482.0,403835.0,215647.0,20387.0,14348.0,11.35,2628.0,3.95
2021-03-13,SVK,639592.0,421813.0,217779.0,20110.0,14734.0,11.71,2699.0,3.99
2021-03-14,SVK,653776.0,435821.0,217955.0,14184.0,15386.0,11.97,2818.0,3.99
2021-03-15,SVK,672251.0,450340.0,221911.0,18475.0,16054.0,12.31,2940.0,4.06
2021-03-16,SVK,691439.0,466167.0,225272.0,19188.0,17310.0,12.66,3171.0,4.13
2021-03-17,SVK,711548.0,482385.0,229163.0,20109.0,18690.0,13.03,3423.0,4.2
2021-03-18,SVK,732226.0,499295.0,232931.0,20678.0,19019.0,13.41,3484.0,4.27
2021-03-19,SVK,752451.0,513161.0,239290.0,20225.0,18996.0,13.78,3479.0,4.38
2021-03-20,SVK,772875.0,532179.0,240696.0,20424.0,19040.0,14.16,3487.0,4.41
2021-03-21,SVK,787904.0,546451.0,241453.0,15029.0,19161.0,14.43,3510.0,4.42
2021-03-22,SVK,809240.0,564448.0,244792.0,21336.0,19570.0,14.82,3584.0,4.48
2021-03-23,SVK,832038.0,582669.0,249369.0,22798.0,20086.0,15.24,3679.0,4.57
2021-03-24,SVK,854916.0,601340.0,253576.0,22878.0,20481.0,15.66,3751.0,4.64
2021-03-25,SVK,875448.0,618996.0,256452.0,20532.0,20460.0,16.03,3747.0,4.7
2021-03-26,SVK,894572.0,636171.0,258401.0,19124.0,20303.0,16.39,3719.0,4.73
2021-03-27,SVK,909721.0,651155.0,258566.0,15149.0,19549.0,16.66,3581.0,4.74
2021-03-28,SVK,918871.0,660304.0,258567.0,9150.0,18710.0,16.83,3427.0,4.74
2021-03-29,SVK,939390.0,679503.0,259887.0,20519.0,18593.0,17.21,3406.0,4.76
2021-03-30,SVK,960501.0,698711.0,261790.0,21111.0,18352.0,17.59,3361.0,4.8
2021-03-31,SVK,983211.0,719532.0,263679.0,22710.0,18328.0,18.01,3357.0,4.83
2021-04-01,SVK,1005513.0,740106.0,265407.0,22302.0,18581.0,18.42,3403.0,4.86
2021-04-02,SVK,1010043.0,744534.0,265509.0,4530.0,16496.0,18.5,3021.0,4.86
2021-04-03,SVK,1021491.0,755818.0,265673.0,11448.0,15967.0,18.71,2925.0,4.87
2021-04-04,SVK,1025587.0,759914.0,265673.0,4096.0,15245.0,18.78,2792.0,4.87
2021-04-05,SVK,1025960.0,760283.0,265677.0,373.0,12367.0,18.79,2265.0,4.87
2021-04-06,SVK,1046081.0,776905.0,269176.0,20121.0,12226.0,19.16,2239.0,4.93
2021-04-07,SVK,1069042.0,797644.0,271398.0,22961.0,12262.0,19.58,2246.0,4.97
2021-04-08,SVK,1092418.0,812900.0,279518.0,23376.0,12415.0,20.01,2274.0,5.12
2021-04-09,SVK,1117947.0,829406.0,288541.0,25529.0,15415.0,20.48,2823.0,5.28
2021-04-10,SVK,1139057.0,849694.0,289363.0,21110.0,16795.0,20.86,3076.0,5.3
2021-04-11,SVK,1160118.0,869487.0,290631.0,21061.0,19219.0,21.25,3520.0,5.32
2021-04-12,SVK,1182401.0,881318.0,301083.0,22283.0,22349.0,21.66,4093.0,5.51
2021-04-13,SVK,1204460.0,892007.0,312453.0,22059.0,22626.0,22.06,4144.0,5.72
2021-04-14,SVK,1225779.0,902322.0,323457.0,21319.0,22391.0,22.45,4101.0,5.92
2021-04-15,SVK,1250337.0,914460.0,335877.0,24558.0,22560.0,22.9,4132.0,6.15
2021-04-16,SVK,1276617.0,928719.0,347898.0,26280.0,22667.0,23.38,4152.0,6.37
2021-04-17,SVK,1303378.0,955111.0,348267.0,26761.0,23474.0,23.87,4300.0,6.38
2021-04-18,SVK,1315785.0,967422.0,348363.0,12407.0,22238.0,24.1,4073.0,6.38
2021-04-19,SVK,1336957.0,976901.0,360056.0,21172.0,22079.0,24.49,4044.0,6.59
2021-04-20,SVK,1359371.0,985078.0,374293.0,22414.0,22130.0,24.9,4053.0,6.86
2021-04-21,SVK,1380764.0,992526.0,388238.0,21393.0,22141.0,25.29,4055.0,7.11
2021-04-22,SVK,1403467.0,1001432.0,402035.0,22703.0,21876.0,25.71,4007.0,7.36
2021-04-23,SVK,1426381.0,1009570.0,416811.0,22914.0,21395.0,26.13,3919.0,7.63
2021-04-24,SVK,1447718.0,1024150.0,423568.0,21337.0,20620.0,26.52,3777.0,7.76
2021-04-25,SVK,1466736.0,1037388.0,429348.0,19018.0,21564.0,26.87,3950.0,7.86
2021-04-26,SVK,1491922.0,1044360.0,447562.0,25186.0,22138.0,27.33,4055.0,8.2
2021-04-27,SVK,1513228.0,1049807.0,463421.0,21306.0,21980.0,27.72,4026.0,8.49
2021-04-28,SVK,1535474.0,1056032.0,479442.0,22246.0,22101.0,28.12,4048.0,8.78
2021-04-29,SVK,1559705.0,1063503.0,496202.0,24231.0,22320.0,28.57,4088.0,9.09
2021-04-30,SVK,1587690.0,1084510.0,503180.0,27985.0,23044.0,29.08,4221.0,9.22
2021-05-01,SVK,1617873.0,1110465.0,507408.0,30183.0,24308.0,29.63,4452.0,9.29
2021-05-02,SVK,1638416.0,1127720.0,510696.0,20543.0,24526.0,30.01,4492.0,9.35
2021-05-03,SVK,1661142.0,1147486.0,513656.0,22726.0,24174.0,30.43,4428.0,9.41
2021-05-04,SVK,1685984.0,1157448.0,528536.0,24842.0,24679.0,30.88,4520.0,9.68
2021-05-05,SVK,1710136.0,1163620.0,546516.0,24152.0,24952.0,31.32,4570.0,10.01
2021-05-06,SVK,1736098.0,1175935.0,560163.0,25962.0,25199.0,31.8,4616.0,10.26
2021-05-07,SVK,1765860.0,1190909.0,574951.0,29762.0,25453.0,32.34,4662.0,10.53
2021-05-08,SVK,1809904.0,1224674.0,585230.0,44044.0,27433.0,33.15,5025.0,10.72
2021-05-09,SVK,1842250.0,1254058.0,588192.0,32346.0,29119.0,33.74,5333.0,10.77
2021-05-10,SVK,1874006.0,1278432.0,595574.0,31756.0,30409.0,34.32,5570.0,10.91
2021-05-11,SVK,1905260.0,1301332.0,603928.0,31254.0,31325.0,34.9,5738.0,11.06
2021-05-12,SVK,1936059.0,1321193.0,614866.0,30799.0,32275.0,35.46,5912.0,11.26
2021-05-13,SVK,1970123.0,1342967.0,627156.0,34064.0,33432.0,36.09,6123.0,11.49
2021-05-14,SVK,2006414.0,1364674.0,641740.0,36291.0,34365.0,36.75,6294.0,11.75
2021-05-15,SVK,2050789.0,1390427.0,660362.0,44375.0,34412.0,37.56,6303.0,12.1
2021-05-16,SVK,2082982.0,1413397.0,669585.0,32193.0,34390.0,38.15,6299.0,12.26
2021-05-17,SVK,2116884.0,1435392.0,681492.0,33902.0,34697.0,38.77,6355.0,12.48
2021-05-18,SVK,2147188.0,1455520.0,691668.0,30304.0,34561.0,39.33,6330.0,12.67
2021-05-19,SVK,2178110.0,1477201.0,700909.0,30922.0,34579.0,39.89,6334.0,12.84
2021-05-20,SVK,2213528.0,1498947.0,714581.0,35418.0,34772.0,40.54,6369.0,13.09
2021-05-21,SVK,2252188.0,1527977.0,724211.0,38660.0,35111.0,41.25,6431.0,13.26
2021-05-22,SVK,2299987.0,1553921.0,746066.0,47799.0,35600.0,42.13,6521.0,13.67
2021-05-23,SVK,2333700.0,1578051.0,755649.0,33713.0,35817.0,42.74,6560.0,13.84
2021-05-24,SVK,2367005.0,1603435.0,763570.0,33305.0,35732.0,43.35,6545.0,13.99
2021-05-25,SVK,2397592.0,1628875.0,768717.0,30587.0,35772.0,43.91,6552.0,14.08
2021-05-26,SVK,2426640.0,1649349.0,777291.0,29048.0,35504.0,44.45,6503.0,14.24
2021-05-27,SVK,2462989.0,1673346.0,789643.0,36349.0,35637.0,45.11,6527.0,14.46
2021-05-28,SVK,2497810.0,1690371.0,807439.0,34821.0,35089.0,45.75,6427.0,14.79
2021-05-29,SVK,2547612.0,1716471.0,831141.0,49802.0,35375.0,46.66,6479.0,15.22
2021-05-30,SVK,2584582.0,1730541.0,854041.0,36970.0,35840.0,47.34,6565.0,15.64
2021-05-31,SVK,2619457.0,1744202.0,875255.0,34875.0,36065.0,47.98,6606.0,16.03
2021-06-01,SVK,2648525.0,1762787.0,885738.0,29068.0,35848.0,48.51,6566.0,16.22
2021-06-02,SVK,2676204.0,1781223.0,894981.0,27679.0,35652.0,49.02,6530.0,16.39
2021-06-03,SVK,2709874.0,1798703.0,911171.0,33670.0,35269.0,49.63,6460.0,16.69
2021-06-04,SVK,2743927.0,1815801.0,928126.0,34053.0,35160.0,50.26,6440.0,17.0
2021-06-05,SVK,2791355.0,1827356.0,963999.0,47428.0,34820.0,51.13,6378.0,17.66
2021-06-06,SVK,2826985.0,1834121.0,992864.0,35630.0,34629.0,51.78,6343.0,18.19
2021-06-07,SVK,2861339.0,1843714.0,1017625.0,34354.0,34555.0,52.41,6329.0,18.64
2021-06-08,SVK,2891429.0,1853389.0,1038040.0,30090.0,34701.0,52.96,6356.0,19.01
2021-06-09,SVK,2919857.0,1862373.0,1057484.0,28428.0,34808.0,53.48,6376.0,19.37
2021-06-10,SVK,2954608.0,1871440.0,1083168.0,34751.0,34962.0,54.12,6404.0,19.84
2021-06-11,SVK,2990494.0,1880652.0,1109842.0,35886.0,35224.0,54.77,6452.0,20.33
2021-06-12,SVK,3032175.0,1891400.0,1140775.0,41681.0,34403.0,55.54,6301.0,20.89
2021-06-13,SVK,3067075.0,1901736.0,1165339.0,34900.0,34299.0,56.18,6282.0,21.34
2021-06-14,SVK,3097439.0,1912389.0,1185050.0,30364.0,33729.0,56.73,6178.0,21.71
2021-06-15,SVK,3126279.0,1922212.0,1204067.0,28840.0,33550.0,57.26,6145.0,22.05
2021-06-16,SVK,3154663.0,1929197.0,1225466.0,28384.0,33544.0,57.78,6144.0,22.45
2021-06-17,SVK,3190732.0,1936202.0,1254530.0,36069.0,33732.0,58.44,6178.0,22.98
2021-06-18,SVK,3228353.0,1942871.0,1285482.0,37621.0,33980.0,59.13,6224.0,23.55
2021-06-19,SVK,3277565.0,1953632.0,1323933.0,49212.0,35056.0,60.03,6421.0,24.25
2021-06-20,SVK,3313864.0,1958915.0,1354949.0,36299.0,35256.0,60.7,6458.0,24.82
2021-06-21,SVK,3347384.0,1965481.0,1381903.0,33520.0,35706.0,61.31,6540.0,25.31
2021-06-22,SVK,3380310.0,1972820.0,1407490.0,32926.0,36290.0,61.91,6647.0,25.78
2021-06-23,SVK,3409671.0,1980955.0,1428716.0,29361.0,36430.0,62.45,6673.0,26.17
2021-06-24,SVK,3446234.0,1987856.0,1458378.0,36563.0,36500.0,63.12,6685.0,26.71
2021-06-25,SVK,3483083.0,1997036.0,1486047.0,36849.0,36390.0,63.8,6665.0,27.22
2021-06-26,SVK,3525013.0,2003434.0,1521579.0,41930.0,35350.0,64.56,6475.0,27.87
2021-06-27,SVK,3555150.0,2010434.0,1544716.0,30137.0,34469.0,65.12,6313.0,28.29
2021-06-28,SVK,3578477.0,2017970.0,1560507.0,23327.0,33013.0,65.54,6047.0,28.58
2021-06-29,SVK,3605700.0,2026389.0,1579311.0,27223.0,32199.0,66.04,5898.0,28.93
2021-06-30,SVK,3632069.0,2033489.0,1598580.0,26369.0,31771.0,66.53,5819.0,29.28
2021-07-01,SVK,3662152.0,2040906.0,1621246.0,30083.0,30845.0,67.08,5650.0,29.7
2021-07-02,SVK,3690910.0,2051158.0,1639752.0,28758.0,29690.0,67.6,5438.0,30.03
2021-07-03,SVK,3718159.0,2060490.0,1657669.0,27249.0,27592.0,68.1,5054.0,30.36
2021-07-04,SVK,3740751.0,2071460.0,1669291.0,22592.0,26514.0,68.52,4856.0,30.58
2021-07-05,SVK,3748201.0,2075722.0,1672479.0,7450.0,24246.0,68.65,4441.0,30.63
2021-07-06,SVK,3771877.0,2085589.0,1686288.0,23676.0,23740.0,69.09,4348.0,30.89
2020-12-27,SVN,6165.0,6165.0,,,,0.3,,
2020-12-28,SVN,7799.0,7799.0,,1634.0,1634.0,0.38,786.0,
2020-12-29,SVN,9112.0,9112.0,,1313.0,1474.0,0.44,709.0,
2020-12-30,SVN,9501.0,9501.0,,389.0,1112.0,0.46,535.0,
2020-12-31,SVN,11348.0,11348.0,,1847.0,1296.0,0.55,623.0,
2021-01-01,SVN,11498.0,11498.0,,150.0,1067.0,0.55,513.0,
2021-01-02,SVN,11902.0,11902.0,,404.0,956.0,0.57,460.0,
2021-01-03,SVN,12455.0,12455.0,,553.0,899.0,0.6,432.0,
2021-01-04,SVN,13538.0,13538.0,,1083.0,820.0,0.65,394.0,
2021-01-05,SVN,15993.0,15993.0,,2455.0,983.0,0.77,473.0,
2021-01-06,SVN,21344.0,21344.0,,5351.0,1692.0,1.03,814.0,
2021-01-07,SVN,26806.0,26806.0,,5462.0,2208.0,1.29,1062.0,
2021-01-08,SVN,30020.0,30019.0,1.0,3214.0,2646.0,1.44,1273.0,0.0
2021-01-09,SVN,30274.0,30273.0,1.0,254.0,2625.0,1.46,1263.0,0.0
2021-01-10,SVN,30275.0,30274.0,1.0,1.0,2546.0,1.46,1225.0,0.0
2021-01-11,SVN,30753.0,30752.0,1.0,478.0,2459.0,1.48,1183.0,0.0
2021-01-12,SVN,32613.0,32612.0,1.0,1860.0,2374.0,1.57,1142.0,0.0
2021-01-13,SVN,37313.0,37311.0,2.0,4700.0,2281.0,1.79,1097.0,0.0
2021-01-14,SVN,44028.0,44025.0,3.0,6715.0,2460.0,2.12,1183.0,0.0
2021-01-15,SVN,48937.0,48787.0,150.0,4909.0,2702.0,2.35,1300.0,0.01
2021-01-16,SVN,49260.0,49110.0,150.0,323.0,2712.0,2.37,1305.0,0.01
2021-01-17,SVN,49264.0,49114.0,150.0,4.0,2713.0,2.37,1305.0,0.01
2021-01-18,SVN,49492.0,49177.0,315.0,228.0,2677.0,2.38,1288.0,0.02
2021-01-19,SVN,51665.0,49726.0,1939.0,2173.0,2722.0,2.49,1309.0,0.09
2021-01-20,SVN,56581.0,50910.0,5671.0,4916.0,2753.0,2.72,1324.0,0.27
2021-01-21,SVN,61332.0,52199.0,9133.0,4751.0,2472.0,2.95,1189.0,0.44
2021-01-22,SVN,63501.0,53388.0,10113.0,2169.0,2081.0,3.05,1001.0,0.49
2021-01-23,SVN,64219.0,53617.0,10602.0,718.0,2137.0,3.09,1028.0,0.51
2021-01-24,SVN,64369.0,53634.0,10735.0,150.0,2158.0,3.1,1038.0,0.52
2021-01-25,SVN,64378.0,53639.0,10739.0,9.0,2127.0,3.1,1023.0,0.52
2021-01-26,SVN,66195.0,53721.0,12474.0,1817.0,2076.0,3.18,999.0,0.6
2021-01-27,SVN,71264.0,53989.0,17275.0,5069.0,2098.0,3.43,1009.0,0.83
2021-01-28,SVN,77462.0,54511.0,22951.0,6198.0,2304.0,3.73,1108.0,1.1
2021-01-29,SVN,82025.0,55065.0,26960.0,4563.0,2646.0,3.95,1273.0,1.3
2021-01-30,SVN,82142.0,55076.0,27066.0,117.0,2560.0,3.95,1231.0,1.3
2021-01-31,SVN,82144.0,55076.0,27068.0,2.0,2539.0,3.95,1221.0,1.3
2021-02-01,SVN,82207.0,55099.0,27108.0,63.0,2547.0,3.95,1225.0,1.3
2021-02-02,SVN,83320.0,55120.0,28200.0,1113.0,2446.0,4.01,1177.0,1.36
2021-02-03,SVN,88113.0,55311.0,32802.0,4793.0,2407.0,4.24,1158.0,1.58
2021-02-04,SVN,95521.0,55926.0,39595.0,7408.0,2580.0,4.59,1241.0,1.9
2021-02-05,SVN,101168.0,56299.0,44869.0,5647.0,2735.0,4.87,1316.0,2.16
2021-02-06,SVN,101769.0,56327.0,45442.0,601.0,2804.0,4.9,1349.0,2.19
2021-02-07,SVN,101769.0,56327.0,45442.0,0.0,2804.0,4.9,1349.0,2.19
2021-02-08,SVN,102168.0,56725.0,45443.0,399.0,2852.0,4.91,1372.0,2.19
2021-02-09,SVN,102287.0,56813.0,45474.0,119.0,2710.0,4.92,1304.0,2.19
2021-02-10,SVN,105503.0,59314.0,46189.0,3216.0,2484.0,5.07,1195.0,2.22
2021-02-11,SVN,114184.0,66168.0,48016.0,8681.0,2666.0,5.49,1282.0,2.31
2021-02-12,SVN,122835.0,73036.0,49799.0,8651.0,3095.0,5.91,1489.0,2.4
2021-02-13,SVN,123732.0,73745.0,49987.0,897.0,3138.0,5.95,1509.0,2.4
2021-02-14,SVN,123764.0,73761.0,50003.0,32.0,3142.0,5.95,1511.0,2.41
2021-02-15,SVN,123848.0,73837.0,50011.0,84.0,3097.0,5.96,1490.0,2.41
2021-02-16,SVN,124960.0,74878.0,50082.0,1112.0,3239.0,6.01,1558.0,2.41
2021-02-17,SVN,130483.0,79787.0,50696.0,5523.0,3569.0,6.28,1717.0,2.44
2021-02-18,SVN,139505.0,88077.0,51428.0,9022.0,3617.0,6.71,1740.0,2.47
2021-02-19,SVN,146218.0,94193.0,52025.0,6713.0,3340.0,7.03,1607.0,2.5
2021-02-20,SVN,148752.0,96709.0,52043.0,2534.0,3574.0,7.16,1719.0,2.5
2021-02-21,SVN,148752.0,96709.0,52043.0,0.0,3570.0,7.16,1717.0,2.5
2021-02-22,SVN,149226.0,97180.0,52046.0,474.0,3625.0,7.18,1744.0,2.5
2021-02-23,SVN,150761.0,98702.0,52059.0,1535.0,3686.0,7.25,1773.0,2.5
2021-02-24,SVN,157744.0,105497.0,52247.0,6983.0,3894.0,7.59,1873.0,2.51
2021-02-25,SVN,168699.0,116263.0,52436.0,10955.0,4171.0,8.11,2006.0,2.52
2021-02-26,SVN,176467.0,123489.0,52978.0,7768.0,4321.0,8.49,2078.0,2.55
2021-02-27,SVN,177394.0,124406.0,52988.0,927.0,4092.0,8.53,1968.0,2.55
2021-02-28,SVN,177395.0,124406.0,52989.0,1.0,4092.0,8.53,1968.0,2.55
2021-03-01,SVN,178531.0,125542.0,52989.0,1136.0,4186.0,8.59,2014.0,2.55
2021-03-02,SVN,180686.0,127686.0,53000.0,2155.0,4275.0,8.69,2056.0,2.55
2021-03-03,SVN,188121.0,134231.0,53890.0,7435.0,4340.0,9.05,2088.0,2.59
2021-03-04,SVN,199413.0,140929.0,58484.0,11292.0,4388.0,9.59,2111.0,2.81
2021-03-05,SVN,209699.0,145507.0,64192.0,10286.0,4747.0,10.09,2283.0,3.09
2021-03-06,SVN,211645.0,146861.0,64784.0,1946.0,4893.0,10.18,2354.0,3.12
2021-03-07,SVN,211646.0,146862.0,64784.0,1.0,4893.0,10.18,2354.0,3.12
2021-03-08,SVN,213439.0,148261.0,65178.0,1793.0,4987.0,10.27,2399.0,3.14
2021-03-09,SVN,217608.0,151935.0,65673.0,4169.0,5275.0,10.47,2537.0,3.16
2021-03-10,SVN,227317.0,156714.0,70603.0,9709.0,5599.0,10.93,2693.0,3.4
2021-03-11,SVN,241451.0,162990.0,78461.0,14134.0,6005.0,11.61,2889.0,3.77
2021-03-12,SVN,255029.0,171450.0,83579.0,13578.0,6476.0,12.27,3115.0,4.02
2021-03-13,SVN,263560.0,177817.0,85743.0,8531.0,7416.0,12.68,3567.0,4.12
2021-03-14,SVN,263561.0,177818.0,85743.0,1.0,7416.0,12.68,3567.0,4.12
2021-03-15,SVN,265182.0,179147.0,86035.0,1621.0,7392.0,12.76,3556.0,4.14
2021-03-16,SVN,266251.0,179436.0,86815.0,1069.0,6949.0,12.81,3343.0,4.18
2021-03-17,SVN,272395.0,179894.0,92501.0,6144.0,6440.0,13.1,3098.0,4.45
2021-03-18,SVN,282474.0,181578.0,100896.0,10079.0,5860.0,13.59,2819.0,4.85
2021-03-19,SVN,289940.0,184568.0,105372.0,7466.0,4987.0,13.95,2399.0,5.07
2021-03-20,SVN,294161.0,188610.0,105551.0,4221.0,4372.0,14.15,2103.0,5.08
2021-03-21,SVN,294161.0,188610.0,105551.0,0.0,4371.0,14.15,2103.0,5.08
2021-03-22,SVN,295285.0,189725.0,105560.0,1124.0,4300.0,14.2,2068.0,5.08
2021-03-23,SVN,299562.0,193689.0,105873.0,4277.0,4759.0,14.41,2289.0,5.09
2021-03-24,SVN,309501.0,201029.0,108472.0,9939.0,5301.0,14.89,2550.0,5.22
2021-03-25,SVN,323914.0,212902.0,111012.0,14413.0,5920.0,15.58,2848.0,5.34
2021-03-26,SVN,339928.0,226623.0,113305.0,16014.0,7141.0,16.35,3435.0,5.45
2021-03-27,SVN,347179.0,233382.0,113797.0,7251.0,7574.0,16.7,3643.0,5.47
2021-03-28,SVN,348436.0,234636.0,113800.0,1257.0,7754.0,16.76,3730.0,5.47
2021-03-29,SVN,349573.0,235766.0,113807.0,1137.0,7755.0,16.82,3730.0,5.47
